,location,total_sqft,bath,price,bhk
7893,Whitefield,3453.0,4.0,247.0,4
7899,Whitefield,2280.0,4.0,125.0,3
7900,Whitefield,2882.0,5.0,200.0,4
7902,Whitefield,1639.5,3.0,92.63,3
7905,Whitefield,1190.0,2.0,70.0,2
7907,Whitefield,1270.0,2.0,94.0,2
7908,Whitefield,1220.0,2.0,89.0,2
7911,Whitefield,3758.0,3.0,300.0,3
7916,Whitefield,1216.0,2.0,72.0,2
7918,Whitefield,5400.0,5.0,475.0,4
7919,Whitefield,1396.0,3.0,74.0,3
7928,Whitefield,1615.0,3.0,96.9,3
7934,Whitefield,1200.0,2.0,70.0,2
7937,Whitefield,1216.0,2.0,75.0,2
7939,Whitefield,2321.0,4.0,157.0,3
7940,Whitefield,1224.0,2.0,75.0,2
7941,Whitefield,1655.0,3.0,113.0,3
7943,Whitefield,4144.0,5.0,331.0,5
7946,Whitefield,1200.0,3.0,67.75,3
7947,Whitefield,2444.0,4.0,145.0,4
7948,Whitefield,1270.0,2.0,110.0,2
7949,Whitefield,1660.0,3.0,110.0,3
7950,Whitefield,1270.0,2.0,105.0,2
7952,Whitefield,1173.0,2.0,78.2,2
7953,Whitefield,1362.0,2.0,85.0,2
7955,Whitefield,1457.0,2.0,105.0,3
7956,Whitefield,1720.0,3.0,128.0,3
7960,Whitefield,1564.0,3.0,103.0,3
7964,Whitefield,1639.0,3.0,107.0,3
7965,Whitefield,1760.0,3.0,139.0,3
7966,Whitefield,613.0,1.0,48.0,1
7967,Whitefield,1730.0,3.0,125.0,3
7969,Whitefield,877.0,1.0,59.0,1
7973,Yelachenahalli,1464.0,2.0,105.0,3
7974,Yelachenahalli,2400.0,1.0,150.0,2
7975,Yelachenahalli,1700.0,3.0,130.0,3
7976,Yelachenahalli,1080.0,2.0,55.0,2
7977,Yelachenahalli,1400.0,2.0,78.0,2
7979,Yelachenahalli,800.0,1.0,30.0,2
7980,Yelachenahalli,1100.0,2.0,60.0,2
7982,Yelachenahalli,1110.0,2.0,110.0,2
7983,Yelachenahalli,1103.0,2.0,55.0,2
7984,Yelachenahalli,1000.0,2.0,50.0,2
7985,Yelahanka,660.0,1.0,48.0,1
7987,Yelahanka,1326.0,2.0,78.0,2
7988,Yelahanka,3050.0,5.0,213.0,5
7989,Yelahanka,1327.0,2.0,98.0,2
7996,Yelahanka,1705.0,3.0,95.0,3
7998,Yelahanka,1234.0,2.0,80.0,2
7999,Yelahanka,1315.0,2.0,85.0,2
8002,Yelahanka,697.0,1.0,45.0,1
8005,Yelahanka,2195.0,4.0,127.0,3
8007,Yelahanka,1614.0,3.0,95.0,3
8009,Yelahanka,628.0,1.0,24.0,1
8012,Yelahanka,654.0,1.0,38.4,1
8020,Yelahanka,1825.0,3.0,105.0,3
8021,Yelahanka,1603.0,3.0,96.0,3
8022,Yelahanka,1304.0,2.0,79.0,2
8023,Yelahanka,1610.0,3.0,115.0,3
8029,Yelahanka,1517.0,3.0,76.3,3
8033,Yelahanka,1327.0,2.0,85.0,2
8036,Yelahanka,1566.0,3.0,97.0,3
8038,Yelahanka,1653.0,3.0,120.0,3
8039,Yelahanka,1275.0,2.0,95.0,3
8040,Yelahanka,1270.0,2.0,78.0,2
8041,Yelahanka,1400.0,2.0,80.54,3
8043,Yelahanka,1322.0,2.0,86.0,2
8044,Yelahanka,1100.0,2.0,70.0,2
8045,Yelahanka,1200.0,2.0,70.0,2
8047,Yelahanka,4000.0,5.0,220.0,5
8048,Yelahanka,2675.0,4.0,140.0,4
8050,Yelahanka,654.0,1.0,37.0,1
8051,Yelahanka,1465.0,3.0,80.01,3
8060,Yelahanka,2145.0,3.0,125.0,3
8062,Yelahanka,1322.0,2.0,75.0,2
8065,Yelahanka,602.0,1.0,26.0,1
8066,Yelahanka,1100.0,2.0,60.0,2
8067,Yelahanka,1614.0,2.0,100.0,3
8068,Yelahanka,1890.0,3.0,108.0,3
8069,Yelahanka,1556.0,3.0,86.0,3
8070,Yelahanka,1610.0,4.0,85.0,3
8076,Yelahanka,1859.0,3.0,108.0,3
8078,Yelahanka,1322.0,2.0,80.0,2
8082,Yelahanka,2600.0,4.0,175.0,4
8083,Yelahanka,1305.0,2.0,78.0,2
8085,Yelahanka,1711.0,3.0,85.61,3
8086,Yelahanka,1315.0,2.0,75.0,2
8087,Yelahanka,3600.0,6.0,200.0,6
8090,Yelahanka,1614.0,3.0,95.0,3
8091,Yelahanka,1650.0,3.0,105.0,3
8096,Yelahanka,3990.0,4.0,260.0,4
8097,Yelahanka,1620.0,3.0,90.0,3
8098,Yelahanka,654.0,1.0,36.25,1
8099,Yelahanka,1614.0,3.0,93.0,3
8100,Yelahanka,694.0,1.0,30.84,1
8101,Yelahanka,1115.0,2.0,60.0,2
8102,Yelahanka,2317.0,4.0,140.0,3
8103,Yelahanka,1653.0,3.0,93.0,3
8104,Yelahanka,654.0,1.0,38.0,1
8106,Yelahanka,1445.0,2.0,82.0,2
8108,Yelahanka,602.0,1.0,38.0,1
8109,Yelahanka,697.0,1.0,35.0,1
8111,Yelahanka,682.0,1.0,36.23,1
8113,Yelahanka,1560.0,2.0,98.0,3
8114,Yelahanka,1780.0,3.0,107.0,3
8115,Yelahanka,1076.0,2.0,78.0,2
8116,Yelahanka,1342.0,2.0,75.0,3
8117,Yelahanka,1823.0,3.0,103.0,3
8118,Yelahanka,1792.0,3.0,104.0,3
8123,Yelahanka,1705.0,3.0,91.0,3
8125,Yelahanka,1835.0,3.0,108.0,3
8126,Yelahanka,1847.0,3.0,92.0,3
8128,Yelahanka,1890.0,3.0,109.0,3
8129,Yelahanka,700.0,1.0,38.0,1
8130,Yelahanka,1491.0,3.0,85.0,3
8131,Yelahanka,2088.0,5.0,110.0,4
8132,Yelahanka,1330.0,2.0,93.65,2
8135,Yelahanka,3019.0,6.0,190.0,4
8137,Yelahanka,1600.0,3.0,100.0,3
8141,Yelahanka,1705.0,3.0,85.0,3
8142,Yelahanka,1350.0,2.0,85.0,3
8144,Yelahanka,1633.0,3.0,110.0,3
8145,Yelahanka,827.5,1.0,42.535,1
8147,Yelahanka,1355.0,2.0,75.0,3
8149,Yelahanka,1756.0,3.0,125.0,3
8154,Yelahanka,1175.0,2.0,67.77,2
8155,Yelahanka,1322.0,2.0,77.9,2
8156,Yelahanka,602.0,1.0,33.0,1
8157,Yelahanka,1315.0,2.0,77.0,2
8160,Yelahanka,567.0,1.0,25.0,1
8162,Yelahanka,602.0,2.0,30.0,1
8164,Yelahanka,1234.0,2.0,80.0,2
8167,Yelahanka,1267.0,3.0,78.0,2
8168,Yelahanka,1360.0,2.0,78.19,2
8170,Yelahanka New Town,650.0,1.0,33.0,1
8171,Yelahanka New Town,500.0,1.0,20.0,1
8172,Yelahanka New Town,440.0,1.0,16.5,1
8173,Yelahanka New Town,550.0,2.0,26.0,2
8174,Yelahanka New Town,1610.0,3.0,92.0,3
8175,Yelahanka New Town,1700.0,3.0,90.0,3
8176,Yelahanka New Town,650.0,1.0,20.0,1
8177,Yelahanka New Town,350.0,1.0,13.5,1
8178,Yelahanka New Town,1541.0,3.0,80.0,3
8179,Yelahanka New Town,1385.0,2.0,65.0,2
8180,Yelahanka New Town,500.0,2.0,24.0,1
8181,Yelahanka New Town,650.0,1.0,17.0,1
8182,Yelahanka New Town,450.0,1.0,16.0,1
8184,Yelahanka New Town,960.0,2.0,50.0,2
8186,Yelahanka New Town,1209.0,2.0,65.0,3
8187,Yelahanka New Town,1400.0,2.0,80.0,3
8188,Yelahanka New Town,450.0,1.0,15.0,1
8189,Yelahanka New Town,500.0,1.0,18.0,1
8190,Yelahanka New Town,1420.0,2.0,75.0,3
8192,Yelahanka New Town,284.0,1.0,8.0,1
8193,Yelahanka New Town,2200.0,2.0,180.0,2
8194,Yelahanka New Town,488.0,1.0,20.0,1
8195,Yelahanka New Town,1100.0,2.0,58.0,2
8198,Yelahanka New Town,1000.0,2.0,44.0,2
8199,Yelahanka New Town,650.0,1.0,18.0,1
8201,Yelahanka New Town,1740.0,3.0,150.0,3
8202,Yelahanka New Town,1290.0,2.0,70.0,2
8204,Yelenahalli,1240.0,2.0,47.12,2
8205,Yelenahalli,1200.0,2.0,46.17,2
8207,Yelenahalli,1260.0,2.0,47.88,2
8209,Yelenahalli,1175.0,2.0,50.0,2
8210,Yelenahalli,1650.0,3.0,68.0,3
8211,Yelenahalli,1200.0,2.0,45.6,2
8212,Yelenahalli,1200.0,2.0,46.17,2
8213,Yelenahalli,1160.0,2.0,44.08,2
8216,Yeshwanthpur,667.0,1.0,36.85,1
8217,Yeshwanthpur,1950.0,4.0,130.0,4
8219,Yeshwanthpur,665.0,1.0,36.85,1
8223,Yeshwanthpur,671.0,1.0,36.85,1
8224,Yeshwanthpur,1852.0,3.0,160.0,3
8225,Yeshwanthpur,1277.5,2.0,95.815,2
8226,Yeshwanthpur,668.0,1.0,36.85,1
8227,Yeshwanthpur,1185.0,2.0,75.84,2
8228,Yeshwanthpur,1195.0,2.0,100.0,2
8229,Yeshwanthpur,1826.0,3.0,165.0,3
8230,Yeshwanthpur,1313.0,3.0,96.0,3
8231,Yeshwanthpur,1400.0,2.0,100.0,2
8234,Yeshwanthpur,673.0,1.0,36.85,1
8235,Yeshwanthpur,717.0,2.0,49.475,2
8238,Yeshwanthpur,605.0,1.0,41.745,1
8240,Yeshwanthpur,669.0,1.0,36.85,1
8242,Yeshwanthpur,3027.0,4.0,260.0,3
8244,Yeshwanthpur,1200.0,4.0,110.0,4
8246,Yeshwanthpur,670.0,1.0,36.85,1
8249,Yeshwanthpur,1240.0,2.0,80.0,2
8251,Yeshwanthpur,1144.0,2.0,67.0,2
8252,Yeshwanthpur,1541.0,2.0,130.0,2
8254,Yeshwanthpur,1362.0,2.0,100.0,2
8255,Yeshwanthpur,666.0,1.0,36.8,1
8256,Yeshwanthpur,770.0,1.0,70.0,2
8257,Yeshwanthpur,1855.0,3.0,140.0,3
8259,Yeshwanthpur,1165.0,2.0,85.0,2
8260,Yeshwanthpur,1860.0,3.0,168.0,3
8263,Yeshwanthpur,1825.0,3.0,145.0,3
8265,Yeshwanthpur,994.0,2.0,54.67,1
8266,Yeshwanthpur,650.0,1.0,40.0,1
8267,Yeshwanthpur,1855.0,3.0,140.0,3
8268,Yeshwanthpur,1500.0,3.0,100.0,3
8273,Yeshwanthpur,674.0,1.0,36.85,1
8275,Yeshwanthpur,672.0,1.0,36.85,1
8278,Yeshwanthpur,1195.0,2.0,100.0,2
8281,Yeshwanthpur,2500.0,5.0,185.0,6
8286,Yeshwanthpur,1855.0,3.0,135.0,3
8287,Yeshwanthpur,1876.0,3.0,160.0,3
8289,other,2770.0,4.0,290.0,3
8292,other,600.0,1.0,38.0,1
8295,other,1500.0,2.0,185.0,2
8296,other,840.0,2.0,45.0,2
8297,other,4395.0,3.0,240.0,3
8298,other,845.0,2.0,55.0,2
8299,other,2511.0,3.0,205.0,3
8300,other,1660.0,2.0,105.0,3
8302,other,1200.0,2.0,65.0,2
8303,other,1200.0,3.0,90.0,3
8307,other,782.0,2.0,55.68,2
8308,other,1800.0,3.0,120.0,3
8309,other,1413.0,2.0,75.0,3
8310,other,945.0,2.0,54.0,2
8311,other,1870.0,3.0,110.0,3
8312,other,1260.0,2.0,85.05,3
8314,other,2795.0,4.0,235.0,3
8316,other,1904.0,3.0,150.0,3
8317,other,2000.0,3.0,175.0,3
8321,other,1500.0,3.0,100.0,3
8323,other,1800.0,7.0,250.0,7
8324,other,1783.0,3.0,115.0,3
8325,other,912.0,2.0,70.0,3
8328,other,1580.0,3.0,100.0,3
8329,other,1415.0,3.0,78.0,3
8331,other,2405.0,4.0,260.0,3
8332,other,1500.0,2.0,115.0,2
8337,other,1060.0,2.0,60.0,2
8338,other,2600.0,8.0,180.0,8
8340,other,1285.0,2.0,72.5,2
8341,other,4050.0,3.0,280.0,3
8344,other,1280.0,2.0,69.0,2
8345,other,1200.0,5.0,170.0,5
8346,other,3045.0,3.0,170.0,3
8349,other,900.0,2.0,110.0,2
8354,other,1560.0,3.0,115.0,3
8357,other,1200.0,4.0,165.0,4
8359,other,1645.0,3.0,95.0,3
8360,other,1200.0,2.0,79.0,2
8362,other,1350.0,2.0,140.0,3
8363,other,1800.0,3.0,150.0,3
8365,other,1762.0,3.0,125.0,3
8367,other,1200.0,3.0,90.0,3
8368,other,2023.71,3.0,275.0,3
8374,other,2150.0,4.0,240.0,3
8377,other,3309.0,4.0,325.0,4
8378,other,5000.0,9.0,360.0,11
8380,other,1150.0,2.0,126.0,2
8383,other,1200.0,2.0,74.0,2
8386,other,1753.0,3.0,120.0,3
8388,other,720.0,2.0,45.0,2
8391,other,1200.0,3.0,165.0,4
8392,other,700.0,1.0,41.0,1
8394,other,1595.0,3.0,115.0,3
8395,other,1353.0,2.0,110.0,2
8396,other,1200.0,2.0,85.0,1
8399,other,1325.0,2.0,90.0,3
8402,other,1056.0,2.0,80.0,2
8404,other,1600.0,3.0,86.0,3
8406,other,1544.0,3.0,120.0,3
8407,other,1200.0,2.0,65.0,2
8408,other,540.0,1.0,36.0,1
8409,other,1578.0,3.0,180.0,3
8411,other,1600.0,2.0,115.0,2
8412,other,416.0,1.0,18.5,1
8415,other,834.0,1.0,60.0,1
8416,other,1125.0,4.0,70.0,3
8417,other,3000.0,5.0,260.0,4
8418,other,2160.0,5.0,250.0,6
8420,other,469.0,1.0,25.0,1
8425,other,1630.0,2.0,200.0,2
8427,other,1200.0,2.0,70.0,3
8428,other,1350.0,3.0,77.0,3
8429,other,4046.0,4.0,445.0,4
8430,other,1180.0,2.0,78.34,3
8431,other,1355.0,2.0,115.0,2
8432,other,600.0,1.0,50.0,1
8434,other,1875.0,3.0,165.0,3
8435,other,600.0,2.0,55.0,2
8438,other,1750.0,3.0,120.0,3
8441,other,1092.0,2.0,98.5,3
8444,other,1855.0,3.0,225.0,3
8446,other,1210.0,4.0,160.0,5
8449,other,425.0,1.0,20.03,1
8451,other,600.0,1.0,60.0,1
8452,other,1468.0,2.0,140.0,2
8453,other,4300.0,5.0,550.0,4
8455,other,775.0,2.0,55.0,2
8458,other,1352.0,3.0,135.0,3
8461,other,1200.0,3.0,95.0,4
8462,other,1976.0,3.0,184.0,3
8463,other,5500.0,4.0,600.0,4
8464,other,1200.0,3.0,95.0,3
8467,other,1180.0,2.0,69.0,2
8468,other,686.0,1.0,17.0,1
8470,other,1500.0,4.0,180.0,4
8472,other,1282.0,2.0,87.0,2
8474,other,1500.0,2.0,95.0,3
8475,other,1300.0,1.0,115.0,2
8476,other,530.0,1.0,20.0,1
8477,other,1350.0,2.0,80.0,2
8481,other,1141.0,2.0,62.0,2
8484,other,950.0,1.0,40.0,1
8492,other,1480.0,3.0,90.0,3
8493,other,1600.0,3.0,90.0,3
8494,other,1200.0,4.0,135.0,4
8496,other,1500.0,3.0,115.0,3
8497,other,1824.0,3.0,125.0,3
8498,other,750.0,1.0,56.25,1
8505,other,6000.0,5.0,400.0,4
8506,other,2400.0,3.0,170.0,3
8508,other,1500.0,2.0,98.0,3
8509,other,3095.0,3.0,350.0,3
8511,other,1200.0,1.0,28.0,1
8512,other,1500.0,3.0,100.0,3
8514,other,1560.0,5.0,145.0,5
8516,other,1560.0,3.0,188.0,3
8519,other,485.0,1.0,15.0,1
8525,other,1200.0,3.0,130.0,3
8526,other,1050.0,2.0,67.0,2
8527,other,1596.0,3.0,105.0,3
8531,other,1200.0,3.0,85.0,3
8532,other,1132.0,2.0,67.0,2
8534,other,1515.0,3.0,88.0,3
8537,other,1380.0,2.0,80.0,2
8540,other,4346.0,5.0,500.0,4
8542,other,2200.0,3.0,187.0,3
8543,other,3329.0,3.0,330.0,3
8544,other,3600.0,4.0,300.0,4
8545,other,3500.0,3.0,450.0,4
8547,other,1093.0,2.0,65.0,2
8549,other,750.0,2.0,75.0,3
8550,other,1535.0,3.0,95.0,3
8552,other,1100.0,2.0,62.7,2
8555,other,2197.0,4.0,280.0,3
8557,other,1100.0,2.0,60.0,2
8558,other,1600.0,3.0,172.0,4
8559,other,1450.0,2.0,85.0,3
8560,other,2000.0,3.0,166.0,4
8564,other,1756.0,3.0,100.0,3
8565,other,1532.0,3.0,92.0,3
8566,other,1650.0,3.0,110.0,3
8567,other,1200.0,2.0,66.0,2
8569,other,1525.0,2.0,122.0,3
8571,other,600.0,3.0,75.0,3
8574,other,2400.0,3.0,200.0,4
8575,other,1000.0,2.0,130.0,2
8577,other,3040.0,1.0,180.0,2
8579,other,1390.0,3.0,120.0,3
8581,other,1135.0,2.0,68.0,2
8582,other,900.0,2.0,55.0,2
8586,other,2500.0,3.0,250.0,3
8590,other,1269.72,2.0,68.0,2
8591,other,1168.0,3.0,70.0,3
8593,other,2100.0,4.0,155.0,4
8595,other,1515.0,3.0,93.93,3
8600,other,1200.0,4.0,135.0,6
8602,other,2000.0,3.0,210.0,3
8603,other,2400.0,4.0,300.0,5
8604,other,1760.0,3.0,176.0,3
8605,other,595.0,1.0,42.0,1
8610,other,1170.0,2.0,86.0,2
8611,other,2200.0,4.0,235.0,4
8613,other,8000.0,27.0,230.0,27
8620,other,1650.0,3.0,175.0,3
8622,other,1670.0,3.0,91.86,3
8626,other,1250.0,2.0,80.0,3
8627,other,1650.0,4.0,160.0,3
8628,other,800.0,2.0,50.0,2
8629,other,1225.0,2.0,150.0,2
8631,other,3675.0,4.0,367.0,4
8632,other,1200.0,2.0,150.0,2
8633,other,1350.0,4.0,130.0,5
8635,other,600.0,2.0,60.0,3
8637,other,1350.0,2.0,80.0,2
8639,other,1614.0,3.0,110.0,3
8640,other,1188.0,2.0,73.0,2
8641,other,1480.0,3.0,90.0,3
8642,other,680.0,2.0,42.0,2
8645,other,955.0,2.0,53.55,2
8647,other,2479.13,3.0,215.0,3
8648,other,1100.0,2.0,106.0,2
8651,other,1925.0,3.0,120.0,3
8652,other,650.0,1.0,26.0,1
8654,other,2000.0,3.0,207.0,3
8655,other,1050.0,2.0,110.0,2
8657,other,2204.0,2.0,305.0,3
8663,other,1685.0,2.0,110.0,3
8665,other,1550.0,3.0,110.0,3
8666,other,500.0,1.0,20.0,1
8668,other,3155.0,4.0,370.0,3
8669,other,1765.0,3.0,105.0,3
8670,other,1265.0,2.0,70.0,2
8671,other,1012.0,2.0,59.0,2
8672,other,2045.0,4.0,154.0,3
8674,other,2400.0,4.0,280.0,6
8675,other,581.91,2.0,25.0,1
8676,other,1158.0,2.0,85.0,3
8677,other,925.0,2.0,51.0,2
8678,other,1415.0,2.0,110.0,2
8680,other,500.0,2.0,70.0,2
8681,other,432.0,2.0,40.0,2
8683,other,4750.0,5.0,600.0,4
8684,other,1840.0,3.0,155.0,3
8685,other,1350.0,2.0,185.0,2
8686,other,824.0,2.0,60.0,2
8687,other,1340.0,2.0,100.0,3
8688,other,1620.0,2.0,110.0,3
8689,other,1533.0,3.0,115.0,3
8690,other,1560.0,3.0,85.0,3
8691,other,800.0,4.0,80.0,4
8693,other,750.0,1.0,25.0,1
8694,other,1375.0,2.0,85.0,3
8696,other,720.0,3.0,65.0,3
8702,other,1500.0,3.0,88.0,3
8704,other,1200.0,6.0,137.0,5
8705,other,1140.0,2.0,76.0,2
8706,other,1198.0,2.0,84.0,2
8707,other,4000.0,4.0,520.0,4
8709,other,1370.0,2.0,75.0,2
8713,other,1000.0,1.0,55.0,2
8714,other,1200.0,2.0,125.0,2
8718,other,1050.0,1.0,70.0,1
8719,other,1200.0,2.0,80.0,3
8721,other,1200.0,4.0,169.0,4
8728,other,400.0,1.0,14.0,1
8730,other,1575.0,4.0,150.0,5
8732,other,4800.0,5.0,629.0,4
8733,other,1200.0,2.0,70.0,2
8736,other,1100.0,2.0,60.0,2
8738,other,1300.0,2.0,79.0,2
8740,other,3500.0,4.0,350.0,4
8742,other,1000.0,2.0,110.0,3
8748,other,2400.0,3.0,260.0,3
8749,other,1533.0,3.0,85.0,3
8753,other,1452.55,2.0,110.0,2
8754,other,2357.0,3.0,151.0,3
8755,other,1170.0,2.0,105.0,2
8757,other,1411.0,3.0,91.72,3
8759,other,3095.0,3.0,375.0,3
8761,other,1100.0,3.0,78.0,3
8763,other,3600.0,4.0,365.0,4
8766,other,1945.0,3.0,120.0,3
8768,other,1650.0,3.0,165.0,3
8769,other,1550.0,2.0,150.0,3
8771,other,1150.0,2.0,75.0,3
8772,other,1200.0,3.0,74.0,3
8773,other,1229.0,3.0,86.03,3
8774,other,1030.0,2.0,61.0,2
8775,other,600.0,1.0,32.0,1
8776,other,1165.0,2.0,135.0,2
8779,other,3000.0,4.0,240.0,4
8781,other,1315.0,2.0,90.0,2
8782,other,1210.0,2.0,72.0,2
8783,other,11338.0,9.0,1000.0,6
8785,other,30000.0,4.0,2100.0,4
8787,other,1170.0,2.0,68.0,2
8788,other,1600.0,2.0,110.0,2
8790,other,1370.0,2.0,75.0,3
8793,other,1980.0,3.0,224.0,3
8795,other,1700.0,3.0,97.0,3
8796,other,1900.0,3.0,160.0,3
8798,other,1100.0,2.0,75.0,2
8799,other,1929.0,3.0,115.0,3
8800,other,3161.0,4.0,214.0,4
8802,other,3515.0,3.0,420.0,3
8804,other,1100.0,2.0,70.0,2
8808,other,700.0,1.0,41.0,1
8813,other,3000.0,3.0,250.0,3
8814,other,1100.0,2.0,61.0,2
8815,other,1260.0,1.0,41.0,1
8816,other,1500.0,1.0,37.5,1
8817,other,600.0,1.0,17.0,1
8819,other,1165.0,2.0,75.0,2
8820,other,1272.0,4.0,75.0,3
8822,other,1600.0,5.0,140.0,5
8824,other,1000.0,2.0,65.0,3
8826,other,2400.0,4.0,325.0,3
8828,other,1463.0,1.0,142.0,2
8830,other,2401.0,3.0,185.0,3
8831,other,1875.0,2.0,235.0,3
8834,other,890.0,1.0,75.0,1
8837,other,2400.0,3.0,290.0,3
8839,other,1690.0,3.0,100.0,3
8842,other,1350.0,2.0,90.0,2
8843,other,1460.0,3.0,88.0,3
8844,other,1685.0,3.0,95.0,3
8845,other,800.0,1.0,52.0,1
8846,other,4000.0,5.0,280.0,4
8847,other,1100.0,4.0,150.0,5
8849,other,792.0,2.0,70.0,2
8852,other,2400.0,5.0,235.0,5
8855,other,461.82,1.0,31.7,1
8856,other,1500.0,2.0,85.0,3
8859,other,1260.0,2.0,75.0,2
8863,other,2820.0,3.0,285.0,3
8864,other,1950.0,3.0,130.0,3
8866,other,1350.0,2.0,140.0,3
8867,other,4051.0,4.0,345.0,4
8868,other,2100.0,3.0,170.0,3
8869,other,1991.0,3.0,160.0,3
8871,other,1200.0,3.0,66.0,3
8873,other,3000.0,4.0,342.0,4
8874,other,2400.0,6.0,245.0,6
8876,other,1375.0,2.0,105.0,2
8877,other,1693.0,3.0,108.0,3
8884,other,1150.0,2.0,77.5,3
8888,other,1058.0,2.0,60.0,2
8889,other,900.0,1.0,30.0,1
8890,other,1672.0,3.0,150.0,3
8893,other,1250.0,3.0,139.0,3
8894,other,1468.0,3.0,130.0,2
8898,other,1480.0,2.0,145.0,3
8901,other,2280.0,3.0,285.0,3
8902,other,2000.0,3.0,200.0,3
8905,other,1080.0,2.0,75.0,3
8906,other,2400.0,2.0,150.0,3
8908,other,1125.0,2.0,75.0,2
8909,other,1596.0,3.0,95.0,3
8910,other,1200.0,5.0,150.0,6
8911,other,1200.0,7.0,170.0,6
8912,other,1639.0,3.0,123.0,3
8914,other,1740.0,3.0,199.0,3
8915,other,1372.0,2.0,90.0,3
8917,other,6200.0,5.0,720.0,5
8920,other,925.0,2.0,63.0,2
8921,other,1200.0,3.0,95.0,4
8922,other,1200.0,2.0,79.0,2
8923,other,2500.0,3.0,270.0,3
8924,other,1584.0,3.0,145.0,4
8925,other,1570.0,3.0,115.0,3
8926,other,3000.0,3.0,400.0,3
8930,other,1750.0,3.0,180.0,3
8931,other,1500.0,1.0,160.0,2
8932,other,2100.0,6.0,275.0,6
8934,other,705.0,1.0,36.5,1
8935,other,1340.0,3.0,77.0,3
8939,other,1260.0,1.0,41.0,1
8940,other,1200.0,2.0,125.0,2
8941,other,1270.0,2.0,175.0,4
8942,other,1200.0,3.0,130.0,3
8943,other,3595.0,6.0,360.0,4
8945,other,3100.0,5.0,385.0,4
8947,other,1200.0,4.0,150.0,4
8948,other,3259.0,3.0,270.0,3
8951,other,596.0,1.0,42.0,1
8952,other,10000.0,16.0,550.0,16
8953,other,1200.0,4.0,110.0,4
8954,other,1910.0,3.0,190.0,3
8957,other,1750.0,3.0,149.0,3
8959,other,985.0,2.0,63.0,2
8960,other,1300.0,2.0,129.0,2
8961,other,1490.0,2.0,88.0,3
8965,other,650.0,1.0,30.0,1
8966,other,1500.0,2.0,89.99,3
8967,other,1350.0,4.0,145.0,4
8968,other,910.0,1.0,42.0,1
8971,other,532.0,1.0,22.49,1
8972,other,1060.0,3.0,62.0,3
8974,other,1550.0,2.0,160.0,2
8978,other,1000.0,2.0,80.0,2
8980,other,1500.0,2.0,97.0,3
8981,other,1865.0,4.0,140.0,3
8983,other,3500.0,4.0,245.0,4
8987,other,1320.0,2.0,73.0,3
8988,other,2150.0,6.0,205.0,6
8991,other,675.0,3.0,52.0,2
8992,other,1801.0,3.0,139.0,3
8994,other,2990.0,4.0,324.0,4
8995,other,2400.0,2.0,160.0,2
8997,other,1150.0,2.0,75.0,2
8998,other,1200.0,3.0,165.0,3
9005,other,1390.0,2.0,80.0,3
9006,other,1550.0,2.0,90.0,3
9009,other,1500.0,4.0,110.0,4
9011,other,1839.0,3.0,165.0,3
9013,other,900.0,2.0,70.0,2
9015,other,1500.0,3.0,149.0,3
9018,other,750.0,2.0,50.0,1
9019,other,600.0,3.0,75.0,2
9024,other,1200.0,2.0,70.0,2
9025,other,1200.0,2.0,160.0,2
9026,other,1904.0,3.0,155.0,3
9027,other,2770.0,4.0,315.0,3
9028,other,813.0,1.0,39.0,1
9031,other,1630.0,2.0,97.78,3
9033,other,2425.0,4.0,173.0,4
9037,other,1280.0,2.0,75.0,2
9038,other,735.0,1.0,75.0,1
9039,other,500.0,1.0,24.0,1
9041,other,1200.0,4.0,145.0,3
9042,other,1200.0,2.0,100.0,2
9043,other,1200.0,3.0,160.0,3
9044,other,1265.0,2.0,82.0,3
9049,other,1030.0,2.0,77.25,2
9051,other,2000.0,3.0,160.0,3
9052,other,1575.0,3.0,93.0,3
9053,other,1300.0,2.0,70.0,3
9055,other,1380.0,2.0,75.0,2
9060,other,3100.0,3.0,250.0,3
9061,other,1190.0,2.0,100.0,2
9062,other,1827.0,3.0,100.0,3
9063,other,1500.0,3.0,95.0,3
9066,other,971.0,2.0,135.0,4
9070,other,1645.0,3.0,95.0,3
9071,other,1200.0,4.0,170.0,4
9072,other,1200.0,4.0,140.0,4
9075,other,1097.0,2.0,65.0,2
9076,other,1600.0,3.0,165.0,4
9078,other,900.0,2.0,110.0,2
9079,other,1200.0,2.0,125.0,2
9080,other,1355.0,2.0,75.0,2
9082,other,7500.0,4.0,900.0,4
9085,other,4104.0,4.0,360.0,4
9086,other,1150.0,3.0,110.0,4
9089,other,2080.0,2.0,150.0,2
9090,other,1505.0,2.0,90.0,2
9091,other,1200.0,3.0,95.75,3
9092,other,1810.0,4.0,148.0,3
9094,other,1530.0,2.0,97.0,3
9099,other,1500.0,2.0,130.0,3
9103,other,1400.0,2.0,80.0,2
9104,other,1790.0,5.0,250.0,6
9105,other,1533.0,3.0,150.0,3
9107,other,3730.0,6.0,450.0,4
9108,other,745.0,2.0,50.0,2
9110,other,1355.0,2.0,95.0,2
9111,other,833.0,1.0,49.0,1
9113,other,3000.0,5.0,270.0,4
9114,other,1220.0,2.0,68.0,2
9115,other,3811.0,3.0,475.0,4
9116,other,1545.0,3.0,85.0,3
9118,other,1350.0,2.0,110.0,2
9120,other,1200.0,2.0,68.0,3
9121,other,1200.0,4.0,120.0,5
